Tweet ID,Entity,Text,Cleaned_Text,Filtered_Text
6051,FIFA,"12 My survival mentality at The FIFA stinks, convinced that's what survival costs me, lack of any self belief, you need that so much glory in this game.",my survival mentality at the fifa stinks convinced thats what survival costs me lack of any self belief you need that so much glory in this game,survival mentality fifa stinks convinced thats survival costs lack self belief need much glory game
6051,FIFA,"My mentality at FIFA stinks, convinced that's whatever creates it, lack in self belief, you need that so much in this game.",my mentality at fifa stinks convinced thats whatever creates it lack in self belief you need that so much in this game,mentality fifa stinks convinced thats whatever creates lack self belief need much game
6052,FIFA,Fuck man i cant play fifa for like 2 days alr stupid connection errors,fuck man i cant play fifa for like days alr stupid connection errors,fuck man cant play fifa like days alr stupid connection errors
6052,FIFA,Fuck man i cant reach fifa for like 2 days alr stupid connection errors,fuck man i cant reach fifa for like days alr stupid connection errors,fuck man cant reach fifa like days alr stupid connection errors
6052,FIFA,Fuck man i cant fucking play fifa for like 2 days alr stupid idiot connection to errors,fuck man i cant fucking play fifa for like days alr stupid idiot connection to errors,fuck man cant fucking play fifa like days alr stupid idiot connection errors
6052,FIFA,Fuck man i cant play fifa for like 2 days alr the fucking video,fuck man i cant play fifa for like days alr the fucking video,fuck man cant play fifa like days alr fucking video
6053,FIFA,"@VapexKarma had this glitch 3 times this week, not sure if its because of a lot of youth players, or just a glitch, it's broken tho. twitter.com/kaya_dunne/sta…",had this glitch times this week not sure if its because of a lot of youth players or just a glitch its broken tho twittercomkayadunnesta,glitch times week sure lot youth players glitch broken tho twittercomkayadunnesta
6053,FIFA,"@ VapexKarma had this glitch 3 times this week, I'm not sure if it's because of a lot of youth players, or just a glitch, it's broken. twitter.com / kaya _ dunne / sta...",vapexkarma had this glitch times this week im not sure if its because of a lot of youth players or just a glitch its broken twittercom kaya dunne sta,vapexkarma glitch times week im sure lot youth players glitch broken twittercom kaya dunne sta
6053,FIFA,"@ VapexKarma has jumped 3 times already this week, I don't know if it's because of a lot of young players or just because of a slip, it broke.",vapexkarma has jumped times already this week i dont know if its because of a lot of young players or just because of a slip it broke,vapexkarma jumped times already week dont know lot young players slip broke
6053,FIFA,"RhandlerR had this glitch 3 times this week, not sure if its because of a lot of youth players, or just a glitch, it's broken tho. twitter.com/kaya_dunne/sta…",rhandlerr had this glitch times this week not sure if its because of a lot of youth players or just a glitch its broken tho twittercomkayadunnesta,rhandlerr glitch times week sure lot youth players glitch broken tho twittercomkayadunnesta
6053,FIFA,"and RhandlerR had this glitch 3 times this week, not sure if its because of a lot of youth players, or just a glitch, it's broken tho. twitter.com/kaya_dunne/sta…",and rhandlerr had this glitch times this week not sure if its because of a lot of youth players or just a glitch its broken tho twittercomkayadunnesta,rhandlerr glitch times week sure lot youth players glitch broken tho twittercomkayadunnesta
6053,FIFA,that,that,
6054,FIFA,Fifa dont be fucking with no body,fifa dont be fucking with no body,fifa dont fucking body
6054,FIFA,Fifa is not damned without a body,fifa is not damned without a body,fifa damned without body
6054,FIFA,Fifa can be fucking with no body,fifa can be fucking with no body,fifa fucking body
6054,FIFA,Fifa dont be fucking with no food body,fifa dont be fucking with no food body,fifa dont fucking food body
6054,FIFA,Fifa dont be fucking sure no body,fifa dont be fucking sure no body,fifa dont fucking sure body
6055,FIFA,Former Arsenal and West Ham player Alex Song has taken his case to FIFA after being sacked by FC Sion.. . The 32-year-old was one of nine players to lose his job when the Swiss side proposed reducing the wage bill of the first team as an emergency measure during the coronavirus,former arsenal and west ham player alex song has taken his case to fifa after being sacked by fc sion the yearold was one of nine players to lose his job when the swiss side proposed reducing the wage bill of the first team as an emergency measure during the coronavirus,former arsenal west ham player alex song taken case fifa sacked fc sion yearold one nine players lose job swiss side proposed reducing wage bill first team emergency measure coronavirus
6055,FIFA,Former Arsenal and West Ham player Alex Song has taken his case to FIFA after being sacked by Sion FC. The 32-year-old was one of nine players who lost their jobs when the Swiss side proposed to cut first-team wages as an emergency measure during the coronavirus.,former arsenal and west ham player alex song has taken his case to fifa after being sacked by sion fc the yearold was one of nine players who lost their jobs when the swiss side proposed to cut firstteam wages as an emergency measure during the coronavirus,former arsenal west ham player alex song taken case fifa sacked sion fc yearold one nine players lost jobs swiss side proposed cut firstteam wages emergency measure coronavirus
6055,FIFA,Former Arsenal and West Ham player Alex Song has filed a lawsuit with FIFA following his dismissal from FC Sion. The 32-year-old was one of nine players who lost their jobs when the Swiss side offered to cut the first-team wage bill as an emergency measure during the coronavirus,former arsenal and west ham player alex song has filed a lawsuit with fifa following his dismissal from fc sion the yearold was one of nine players who lost their jobs when the swiss side offered to cut the firstteam wage bill as an emergency measure during the coronavirus,former arsenal west ham player alex song filed lawsuit fifa following dismissal fc sion yearold one nine players lost jobs swiss side offered cut firstteam wage bill emergency measure coronavirus
6055,FIFA,Former Arsenal and West Ham player Alex Song has taken another case to FIFA after being sacked by FC Sion.. d The 32-year-old was one among nine players to give he job and the Swiss side proposed reducing the wage bill of the first team as an emergency measure during the coronavirus,former arsenal and west ham player alex song has taken another case to fifa after being sacked by fc sion d the yearold was one among nine players to give he job and the swiss side proposed reducing the wage bill of the first team as an emergency measure during the coronavirus,former arsenal west ham player alex song taken another case fifa sacked fc sion yearold one among nine players give job swiss side proposed reducing wage bill first team emergency measure coronavirus
6055,FIFA,Former Arsenal supporter and West Ham player Alex Song has not taken his case to FIFA after his being sacked by local FC Sion... The 32 - 35 year - old was one one of nine players to lose his job instantly when the Swiss side proposed reducing the wage bill status of the first team coach as an emergency measure during the crisis coronavirus,former arsenal supporter and west ham player alex song has not taken his case to fifa after his being sacked by local fc sion the year old was one one of nine players to lose his job instantly when the swiss side proposed reducing the wage bill status of the first team coach as an emergency measure during the crisis coronavirus,former arsenal supporter west ham player alex song taken case fifa sacked local fc sion year old one one nine players lose job instantly swiss side proposed reducing wage bill status first team coach emergency measure crisis coronavirus
6055,FIFA,Former Arsenal and West Ham player Alex Song has taken his case on FIFA after his sacked by FC Sion... The 32-year-old was one for nine players recently lose his jobs when the Premiership side proposed to the wage bill of his first team as an emergency measure during their coronavirus,former arsenal and west ham player alex song has taken his case on fifa after his sacked by fc sion the yearold was one for nine players recently lose his jobs when the premiership side proposed to the wage bill of his first team as an emergency measure during their coronavirus,former arsenal west ham player alex song taken case fifa sacked fc sion yearold one nine players recently lose jobs premiership side proposed wage bill first team emergency measure coronavirus
6056,FIFA,"The Nigeria national team has been ranked as the 29th best team in the World and 3rd in Africa in the latest FIFA World rankings. . 🦅. . It's the first time the team has made the top 30 since May 2013. @ Kano, Nigeria instagram.com/p/CFPZvTOn8Ab/…",the nigeria national team has been ranked as the th best team in the world and rd in africa in the latest fifa world rankings its the first time the team has made the top since may kano nigeria instagramcompcfpzvtonab,nigeria national team ranked th best team world rd africa latest fifa world rankings first time team made top since may kano nigeria instagramcompcfpzvtonab
6056,FIFA,"The Nigerian national team has been ranked 29th best team in the world and 3rd in Africa in the current FIFA world rankings..... It is the first time since May 2013 that the team has reached the top 30. @ Kano, Nigeria instagram.com / p / CFPZvTOn8Ab /...",the nigerian national team has been ranked th best team in the world and rd in africa in the current fifa world rankings it is the first time since may that the team has reached the top kano nigeria instagramcom p cfpzvtonab,nigerian national team ranked th best team world rd africa current fifa world rankings first time since may team reached top kano nigeria instagramcom p cfpzvtonab
6056,FIFA,"In the latest FIFA rankings, Nigeria ranked 29th among the best teams in the world and 3rd in Africa... for the first time since May 2013. @ Kano, Nigeria instagram.com / p / CZvTOn8D /...",in the latest fifa rankings nigeria ranked th among the best teams in the world and rd in africa for the first time since may kano nigeria instagramcom p czvtond,latest fifa rankings nigeria ranked th among best teams world rd africa first time since may kano nigeria instagramcom p czvtond
6056,FIFA,"The Nigeria national team today been ranked as the fifth best team in the World and fourth in Africa in the latest FIFA World rankings. Amazing 🦅.. It's the first year that country has made the top 30 since May 2013. @ Kano, Nigeria instagram.com/p/CFPZvTOn8Ab/…",the nigeria national team today been ranked as the fifth best team in the world and fourth in africa in the latest fifa world rankings amazing its the first year that country has made the top since may kano nigeria instagramcompcfpzvtonab,nigeria national team today ranked fifth best team world fourth africa latest fifa world rankings amazing first year country made top since may kano nigeria instagramcompcfpzvtonab
6056,FIFA,"The 2015 Nigeria national team has individually been ranked both as the 29th best team in the 2015 World and 3rd in Africa in the latest FIFA 2016 World cup rankings.. [UNK].. A It's s the historic first consecutive time the team has made the top 30 since May 2013. @ Kano, Nigeria instagram. com / p / CFPZvTOn8Ab / …",the nigeria national team has individually been ranked both as the th best team in the world and rd in africa in the latest fifa world cup rankings unk a its s the historic first consecutive time the team has made the top since may kano nigeria instagram com p cfpzvtonab,nigeria national team individually ranked th best team world rd africa latest fifa world cup rankings unk historic first consecutive time team made top since may kano nigeria instagram com p cfpzvtonab
6056,FIFA,"The Nigeria national team has be ranked now on 29th best team in the World and 3rd team average in the latest FIFA World rankings.. <unk>.. It's the first time a team has made the top 11 since May 2013. @ p, Lagos email.com/p/CFPZvTOn8Ab/...",the nigeria national team has be ranked now on th best team in the world and rd team average in the latest fifa world rankings unk its the first time a team has made the top since may p lagos emailcompcfpzvtonab,nigeria national team ranked th best team world rd team average latest fifa world rankings unk first time team made top since may p lagos emailcompcfpzvtonab
6057,FIFA,Never playing fifa 20 again. Ever.,never playing fifa again ever,never playing fifa ever
6057,FIFA,Never play Fifa 20 again.,never play fifa again,never play fifa
6057,FIFA,I never play Fife 20 again.,i never play fife again,never play fife
6057,FIFA,Never playing Take 20 again. Ever.,never playing take again ever,never playing take ever
6057,FIFA,Never playing football fifa 20 again. Ever.,never playing football fifa again ever,never playing football fifa ever
6057,FIFA,Never playing fifa 20 forever. Ever.,never playing fifa forever ever,never playing fifa forever ever
6058,FIFA,Great discord ran by great people who really do create a great environment - so important in the world of Fifa toxicity!,great discord ran by great people who really do create a great environment so important in the world of fifa toxicity,great discord ran great people really create great environment important world fifa toxicity
6058,FIFA,Big disagreements from great people who really create a great environment - so important in the world of Fifa toxicity!,big disagreements from great people who really create a great environment so important in the world of fifa toxicity,big disagreements great people really create great environment important world fifa toxicity
6058,FIFA,Great differences between great people who really create a great environment - so important in the world of FIFA toxicity!,great differences between great people who really create a great environment so important in the world of fifa toxicity,great differences great people really create great environment important world fifa toxicity
6058,FIFA,Great organization ran by great people who really helps create a great environment - so important in the world of Fifa toxicity!,great organization ran by great people who really helps create a great environment so important in the world of fifa toxicity,great organization ran great people really helps create great environment important world fifa toxicity
6058,FIFA,• Great discord is ran by great people who could really do create a great environment - so important in the big world world of Fifa toxicity!,great discord is ran by great people who could really do create a great environment so important in the big world world of fifa toxicity,great discord ran great people could really create great environment important big world world fifa toxicity
6058,FIFA,of discord ran by great people I really do create a great environment - so important in the world of extreme toxicity!,of discord ran by great people i really do create a great environment so important in the world of extreme toxicity,discord ran great people really create great environment important world extreme toxicity
6059,FIFA,My controller isn't working good. ,my controller isnt working good,controller isnt working good
6059,FIFA,My controller is not working well.,my controller is not working well,controller working well
6059,FIFA,My work is not very good.,my work is not very good,work good
6059,FIFA,My controller was working good.,my controller was working good,controller working good
6059,FIFA,My controller isn't working so good.,my controller isnt working so good,controller isnt working good
6059,FIFA,My car isn't working good.,my car isnt working good,car isnt working good
6060,FIFA,Good to be back. An amazing weekend clutching Elite 1 on the RTG! Couldn't have done it without all the love and support! Y'all are the real goats and mean the world to me!. Thank you all for bringing out the best in me and making Fifa enjoyable in July! Top 100 next?.  pic.twitter.com/l6kBJ7bCDq,good to be back an amazing weekend clutching elite on the rtg couldnt have done it without all the love and support yall are the real goats and mean the world to me thank you all for bringing out the best in me and making fifa enjoyable in july top next pictwittercomlkbjbcdq,good back amazing weekend clutching elite rtg couldnt done without love support yall real goats mean world thank bringing best making fifa enjoyable july top next pictwittercomlkbjbcdq
6060,FIFA,A great weekend with Elite 1 on RTG! Couldn't have happened without all the love and support! Y'all are the real goats and mean the world to me!. Thank you all for bringing out the best in me and making Fifa so enjoyable in July! Top 100 next?. pic.twitter.com / l6kBJ7bCDq,a great weekend with elite on rtg couldnt have happened without all the love and support yall are the real goats and mean the world to me thank you all for bringing out the best in me and making fifa so enjoyable in july top next pictwittercom lkbjbcdq,great weekend elite rtg couldnt happened without love support yall real goats mean world thank bringing best making fifa enjoyable july top next pictwittercom lkbjbcdq
6060,FIFA,Great to be back. A fantastic weekend clinging to first place in Group G! Couldn't have done it without all the love and support! I'm all real goats and I mean the world to me!. Thank you all for bringing out the best in me and making Fife pleasant in July! Top 100 next?. pic.facebook.com / l6kBJ7bCDq,great to be back a fantastic weekend clinging to first place in group g couldnt have done it without all the love and support im all real goats and i mean the world to me thank you all for bringing out the best in me and making fife pleasant in july top next picfacebookcom lkbjbcdq,great back fantastic weekend clinging first place group g couldnt done without love support im real goats mean world thank bringing best making fife pleasant july top next picfacebookcom lkbjbcdq
6060,FIFA,v Good to be back. An amazing weekend clutching Elite 1 on the RTG! Couldn't have done it without all the love and support! Y'all are the real goats and mean the world to me!. Thank you all for bringing out the best in me and making Fifa enjoyable in July! Top 100 next?.  pic.twitter.com/l6kBJ7bCDq,v good to be back an amazing weekend clutching elite on the rtg couldnt have done it without all the love and support yall are the real goats and mean the world to me thank you all for bringing out the best in me and making fifa enjoyable in july top next pictwittercomlkbjbcdq,v good back amazing weekend clutching elite rtg couldnt done without love support yall real goats mean world thank bringing best making fifa enjoyable july top next pictwittercomlkbjbcdq
6060,FIFA,of,of,
6061,FIFA,"Fifa players in 2016 ""we have all these useless cards in our clubs that nobody will buy"". . Ea 2018 ""here's repeatable sbc's so you can grind up to top squads without spending money"". . Fifa players in 2020 ""I don't want to give away all these free cards for tots jota"". . . ",fifa players in we have all these useless cards in our clubs that nobody will buy ea heres repeatable sbcs so you can grind up to top squads without spending money fifa players in i dont want to give away all these free cards for tots jota,fifa players useless cards clubs nobody buy ea heres repeatable sbcs grind top squads without spending money fifa players dont want give away free cards tots jota
6061,FIFA,"The players of FIFA in 2016 ""we have all these useless cards in our clubs that no one will buy."" Ea 2018 ""there are repeatable sbc's so you can pick up top teams without spending money."" The players of FIFA in 2020 ""I don't want to give away all these free cards for tots jota.""",the players of fifa in we have all these useless cards in our clubs that no one will buy ea there are repeatable sbcs so you can pick up top teams without spending money the players of fifa in i dont want to give away all these free cards for tots jota,players fifa useless cards clubs one buy ea repeatable sbcs pick top teams without spending money players fifa dont want give away free cards tots jota
6061,FIFA,"FIFA players in 2016 ""we have all these useless cards in our clubs that no one will buy.""",fifa players in we have all these useless cards in our clubs that no one will buy,fifa players useless cards clubs one buy
6061,FIFA,"Fifa players in 2016 ""we have all these useless cards in our hands that nobody will take. Ea 2018 ""here's repeatable sbc's to you stay grind up to top squads without spending money"".. Fifa players April 2020 ""I don't want to give away all these free cards over tots jota""...",fifa players in we have all these useless cards in our hands that nobody will take ea heres repeatable sbcs to you stay grind up to top squads without spending money fifa players april i dont want to give away all these free cards over tots jota,fifa players useless cards hands nobody take ea heres repeatable sbcs stay grind top squads without spending money fifa players april dont want give away free cards tots jota
6061,FIFA,"Fifa players in 2016 "" we have all these useless cards in our clubs that nobody will buy "".. Ea 2018 "" here's repeatable sbc'h s so you players can legally grind cards up to top level squads without spending money "".. Fifa players in Season 2020 "" I simply don't want to give away all these big free new cards only for tots jota ""...",fifa players in we have all these useless cards in our clubs that nobody will buy ea heres repeatable sbch s so you players can legally grind cards up to top level squads without spending money fifa players in season i simply dont want to give away all these big free new cards only for tots jota,fifa players useless cards clubs nobody buy ea heres repeatable sbch players legally grind cards top level squads without spending money fifa players season simply dont want give away big free new cards tots jota
6061,FIFA,"Fifa players in 2016 ""we have left those useless equipment in the clubs that nobody will buy"".. Ea 2018 ""here's repeatable sbc's so players will grind up non top squads without spending anything"".. Fifa players in 2016 ""I don't want they give away all these free cards for tots jota""...",fifa players in we have left those useless equipment in the clubs that nobody will buy ea heres repeatable sbcs so players will grind up non top squads without spending anything fifa players in i dont want they give away all these free cards for tots jota,fifa players left useless equipment clubs nobody buy ea heres repeatable sbcs players grind non top squads without spending anything fifa players dont want give away free cards tots jota
6062,FIFA,Fifa 14 soundtrack is so elite,fifa soundtrack is so elite,fifa soundtrack elite
6062,FIFA,Fifa 14's soundtrack is so elitist,fifa s soundtrack is so elitist,fifa soundtrack elitist
6062,FIFA,Fifa fighting soundtrack is so elite,fifa fighting soundtrack is so elite,fifa fighting soundtrack elite
6062,FIFA,Fifa 14 soundtrack it is so elite,fifa soundtrack it is so elite,fifa soundtrack elite
6062,FIFA,Fifa 14 soundtrack really so elite,fifa soundtrack really so elite,fifa soundtrack really elite
6063,FIFA,Go onto UT to see what the requirements were for the Pre-Season stuff realised I was 1 win off of 1.2K so decided to get it. First game played a sweaty nonce uninstalled mid game and get this. The FIFA community is the worst in existence pic.twitter.com/P7kAdpq53M,go onto ut to see what the requirements were for the preseason stuff realised i was win off of k so decided to get it first game played a sweaty nonce uninstalled mid game and get this the fifa community is the worst in existence pictwittercompkadpqm,go onto ut see requirements preseason stuff realised win k decided get first game played sweaty nonce uninstalled mid game get fifa community worst existence pictwittercompkadpqm
6063,FIFA,The FIFA community is the worst there is pic.twitter.com / P7kAdpq53M,the fifa community is the worst there is pictwittercom pkadpqm,fifa community worst pictwittercom pkadpqm
6063,FIFA,"Go to UT to see what the requirements were for the Pre-Season material realized I had 1 win from 1.2K, so decided to get it. The first game played sweaty nonce removed in the middle of the game and get it. The FIFA community is the worst in existence pic.facebook.com / P7kAdpq53M",go to ut to see what the requirements were for the preseason material realized i had win from k so decided to get it the first game played sweaty nonce removed in the middle of the game and get it the fifa community is the worst in existence picfacebookcom pkadpqm,go ut see requirements preseason material realized win k decided get first game played sweaty nonce removed middle game get fifa community worst existence picfacebookcom pkadpqm
6063,FIFA,by Go onto UT to see what the requirements were for the Pre-Season stuff realised I was 1 win off of 1.2K so decided to get it. First game played a sweaty nonce uninstalled mid game and get this. The FIFA community is the worst in existence pic.twitter.com/P7kAdpq53M,by go onto ut to see what the requirements were for the preseason stuff realised i was win off of k so decided to get it first game played a sweaty nonce uninstalled mid game and get this the fifa community is the worst in existence pictwittercompkadpqm,go onto ut see requirements preseason stuff realised win k decided get first game played sweaty nonce uninstalled mid game get fifa community worst existence pictwittercompkadpqm
6063,FIFA,do,do,
6064,FIFA,I wouldn’t even play this formation on FIFA y’all are so delusional pls . . If Southgate does this at the Euros I promise you Jordan Henderson will have a heart attack on the pitch,i wouldnt even play this formation on fifa yall are so delusional pls if southgate does this at the euros i promise you jordan henderson will have a heart attack on the pitch,wouldnt even play formation fifa yall delusional pls southgate euros promise jordan henderson heart attack pitch
6064,FIFA,"I wouldn't even play that formation on FIFA, and everyone is so delusional pls. If Southgate does that at the Euros, I promise you Jordan Henderson will have a heart attack on the pitch.",i wouldnt even play that formation on fifa and everyone is so delusional pls if southgate does that at the euros i promise you jordan henderson will have a heart attack on the pitch,wouldnt even play formation fifa everyone delusional pls southgate euros promise jordan henderson heart attack pitch
6064,FIFA,"If Southgate does it at the Euros, I promise Jordan Henderson will have a heart attack on the pitch",if southgate does it at the euros i promise jordan henderson will have a heart attack on the pitch,southgate euros promise jordan henderson heart attack pitch
6064,FIFA,I wouldn’t even play this formation on FIFA y’all are completely delusional when.. If Southgate does this at the Euros I promise you Jordan Henderson will need a heart attack on one pitch,i wouldnt even play this formation on fifa yall are completely delusional when if southgate does this at the euros i promise you jordan henderson will need a heart attack on one pitch,wouldnt even play formation fifa yall completely delusional southgate euros promise jordan henderson need heart attack one pitch
6064,FIFA,I wouldn ’ t even play for this formation off on any FIFA y ’ all are so delusional pls.. If Dean Southgate even does this one at only the Euros I promise you Jordan Henderson will have a heart attack whilst on the pitch,i wouldn t even play for this formation off on any fifa y all are so delusional pls if dean southgate even does this one at only the euros i promise you jordan henderson will have a heart attack whilst on the pitch,even play formation fifa delusional pls dean southgate even one euros promise jordan henderson heart attack whilst pitch
6064,FIFA,I wouldn’t even play this it on FIFA y’all are so nice pls.. If it does play at the minute I promise you Jordan Henry will have a heart attack onto the pitch,i wouldnt even play this it on fifa yall are so nice pls if it does play at the minute i promise you jordan henry will have a heart attack onto the pitch,wouldnt even play fifa yall nice pls play minute promise jordan henry heart attack onto pitch
6065,FIFA,"OMG, you love to see it!!! Too bad it’s August but hey, you can’t complain about getting to try out one of the most sought after PREM/Brazil strikers in the game!  ",omg you love to see it too bad its august but hey you cant complain about getting to try out one of the most sought after prembrazil strikers in the game,omg love see bad august hey cant complain getting try one sought prembrazil strikers game
6065,FIFA,"OMG, you love to see it!!! Too bad it's August, but hey, you can't complain about trying one of the most sought-after strikers in the game from PREM / Brazil!",omg you love to see it too bad its august but hey you cant complain about trying one of the most soughtafter strikers in the game from prem brazil,omg love see bad august hey cant complain trying one soughtafter strikers game prem brazil
6065,FIFA,"OMG, you love to see it!!! Too bad it's August but hey, you can't complain about getting to try out one of the most suspected after PREM / Brazil strikers in the game!",omg you love to see it too bad its august but hey you cant complain about getting to try out one of the most suspected after prem brazil strikers in the game,omg love see bad august hey cant complain getting try one suspected prem brazil strikers game
6065,FIFA,"OMG, you love to see it!!! Looks bad it’s August – hey, how can’t complain about wanting to try out one of the most sought after PREM/Brazil strikers in the game!",omg you love to see it looks bad its august hey how cant complain about wanting to try out one of the most sought after prembrazil strikers in the game,omg love see looks bad august hey cant complain wanting try one sought prembrazil strikers game
6065,FIFA,"OMG, you love to see it!!! Too bad it has ’ s August but actually hey, you guys can say ’ t complain enough about you getting to try out against one of the most widely sought after PREM / Brazil strikers in the Spanish game!",omg you love to see it too bad it has s august but actually hey you guys can say t complain enough about you getting to try out against one of the most widely sought after prem brazil strikers in the spanish game,omg love see bad august actually hey guys say complain enough getting try one widely sought prem brazil strikers spanish game
6065,FIFA,"OMG, you love to see it!!! Too come late August but apparently, everyone can’t complain about getting to try out one of the most sought after PREM/Brazil strikers in the South!",omg you love to see it too come late august but apparently everyone cant complain about getting to try out one of the most sought after prembrazil strikers in the south,omg love see come late august apparently everyone cant complain getting try one sought prembrazil strikers south
6066,FIFA,"See, it's these kind of updates both they and EA have been doing for years except FIFA's gameplay gets worse by the year",see its these kind of updates both they and ea have been doing for years except fifas gameplay gets worse by the year,see kind updates ea years except fifas gameplay gets worse year
6066,FIFA,"You see, it's these kinds of updates that both they and EA have been making for years, except that FIFA's gameplay is getting worse every year.",you see its these kinds of updates that both they and ea have been making for years except that fifas gameplay is getting worse every year,see kinds updates ea making years except fifas gameplay getting worse every year
6066,FIFA,"You see, that's exactly the kind of updates they and EA have been doing for years, except that FIFA's game gets worse every year.",you see thats exactly the kind of updates they and ea have been doing for years except that fifas game gets worse every year,see thats exactly kind updates ea years except fifas game gets worse every year
6066,FIFA,"See, it's these kind of tricks both they and EA<unk> been doing for years except FIFA's gameplay gets worse by the year",see its these kind of tricks both they and eaunk been doing for years except fifas gameplay gets worse by the year,see kind tricks eaunk years except fifas gameplay gets worse year
6066,FIFA,"With See, it's these kind of updates going both as they and maybe EA Sports have been doing for years except FIFA's gameplay gets worse by the year",with see its these kind of updates going both as they and maybe ea sports have been doing for years except fifas gameplay gets worse by the year,see kind updates going maybe ea sports years except fifas gameplay gets worse year
6066,FIFA,"See, here's these kind of things both Madden and EA have been doing for years except FIFA's gameplay gets lower by the year",see heres these kind of things both madden and ea have been doing for years except fifas gameplay gets lower by the year,see heres kind things madden ea years except fifas gameplay gets lower year
6067,FIFA,Touched fifa 20 after many months and it feels so out of control even tho I've been playing fifa for a decade . ,touched fifa after many months and it feels so out of control even tho ive been playing fifa for a decade,touched fifa many months feels control even tho ive playing fifa decade
6067,FIFA,"Touched FIFA 20 after many months and it feels so out of control, even though I've been playing FIFA for a decade.",touched fifa after many months and it feels so out of control even though ive been playing fifa for a decade,touched fifa many months feels control even though ive playing fifa decade
6067,FIFA,Touched fifa 20 after many months and it feels so out of control even though I've been playing fifa for a decade.,touched fifa after many months and it feels so out of control even though ive been playing fifa for a decade,touched fifa many months feels control even though ive playing fifa decade
6067,FIFA,Touched turning 20 after many months and it feels so out of shape even tho I've been playing fifa for a decade.,touched turning after many months and it feels so out of shape even tho ive been playing fifa for a decade,touched turning many months feels shape even tho ive playing fifa decade
6067,FIFA,Touched fifa 20 leagues after many months and sometimes it feels ever so out of control even tho think I've even been playing fifa for a decade.,touched fifa leagues after many months and sometimes it feels ever so out of control even tho think ive even been playing fifa for a decade,touched fifa leagues many months sometimes feels ever control even tho think ive even playing fifa decade
6067,FIFA,Touched fifa four years many months after it became so out of control even tho I've been playing fifa for a decade.,touched fifa four years many months after it became so out of control even tho ive been playing fifa for a decade,touched fifa four years many months became control even tho ive playing fifa decade
6068,FIFA,Let’s discuss the buffoonery that is @EASPORTSFIFA ! They had the nerve to incorporate this message into FIFA. FIFA DOESNT HAVE BLACK FANS! If you think I’m kidding . . Watch every time you score watch the fans. You’ll be shocked. pic.twitter.com/L8ffFy6GTk,lets discuss the buffoonery that is they had the nerve to incorporate this message into fifa fifa doesnt have black fans if you think im kidding watch every time you score watch the fans youll be shocked pictwittercomlfffygtk,lets discuss buffoonery nerve incorporate message fifa fifa doesnt black fans think im kidding watch every time score watch fans youll shocked pictwittercomlfffygtk
6068,FIFA,Let's discuss the stupidity that is @ EASPORTSFIFA! They had the courage to include this message in FIFA. FIFA HAVE BLACK FANS! If you think I'm joking.. Watch the fans every time you score goals. You'll be shocking. pic.twitter.com / L8ffFy6GTk,lets discuss the stupidity that is easportsfifa they had the courage to include this message in fifa fifa have black fans if you think im joking watch the fans every time you score goals youll be shocking pictwittercom lfffygtk,lets discuss stupidity easportsfifa courage include message fifa fifa black fans think im joking watch fans every time score goals youll shocking pictwittercom lfffygtk
6068,FIFA,"Let's discuss the buffoon that is @ EASPORTSFIFA! They had the courage to include this message in FIFA. FIFA DOESNT HAVE BLACK FANS! If you think I'm throwing... Look every time you score, look at the fans. You'll be shocking. pic.facebook.com / L8ffFy6k",lets discuss the buffoon that is easportsfifa they had the courage to include this message in fifa fifa doesnt have black fans if you think im throwing look every time you score look at the fans youll be shocking picfacebookcom lfffyk,lets discuss buffoon easportsfifa courage include message fifa fifa doesnt black fans think im throwing look every time score look fans youll shocking picfacebookcom lfffyk
6068,FIFA,Let’s discuss the buffoonery that is RhandlerR ! They had the nerve to incorporate this message into FIFA. FIFA DOESNT HAVE BLACK FANS! If you think I’m kidding . . Watch every time you score watch the fans. You’ll be shocked. pic.twitter.com/L8ffFy6GTk,lets discuss the buffoonery that is rhandlerr they had the nerve to incorporate this message into fifa fifa doesnt have black fans if you think im kidding watch every time you score watch the fans youll be shocked pictwittercomlfffygtk,lets discuss buffoonery rhandlerr nerve incorporate message fifa fifa doesnt black fans think im kidding watch every time score watch fans youll shocked pictwittercomlfffygtk
6068,FIFA,A Let’s discuss the buffoonery that is RhandlerR ! They had the nerve to incorporate this message into FIFA. FIFA DOESNT HAVE BLACK FANS! If you think I’m kidding . . Watch every time you score watch the fans. You’ll be shocked. pic.twitter.com/L8ffFy6GTk,a lets discuss the buffoonery that is rhandlerr they had the nerve to incorporate this message into fifa fifa doesnt have black fans if you think im kidding watch every time you score watch the fans youll be shocked pictwittercomlfffygtk,lets discuss buffoonery rhandlerr nerve incorporate message fifa fifa doesnt black fans think im kidding watch every time score watch fans youll shocked pictwittercomlfffygtk
6068,FIFA,to,to,
6069,FIFA,Copping Fifa 21 tomorrow after saying I won’t buy another Fifa game after the poor state of Fifa 20 pic.twitter.com/It9PQZK0ao,copping fifa tomorrow after saying i wont buy another fifa game after the poor state of fifa pictwittercomitpqzkao,copping fifa tomorrow saying wont buy another fifa game poor state fifa pictwittercomitpqzkao
